Complete Genetic Evolution Log
COUNT, GHOST_PROXIMITY_THRESHOLD, HOSTILE_GHOSTS_THRESHOLD, CHASE_THRESHOLD, MIN_DISTANCE, MIN_CLOSE_GHOSTS, GHOSTS_MAX_DISTANCE, AWARENESS_THRESHOLD, Fitness, Best Score, Worst Score 
GENERATION: 0
 75,   34,   3,  61,  67,   0,  24, 125,  23244.334,   41710,    7860
 76,   36,   3,  78,  69,   2,  28, 125,  22670.666,   42010,    6940
 77,   30,   2,  53,  71,   3,  24,  89,  19755.666,   42010,    5740
 78,   36,   3,  78,  71,   3,  28, 125,  25617.334,   51170,    8590
 79,   36,   3,  78,  71,   3,  28, 125,  19059.666,   41550,    7350
 80,   36,   3,  59,  65,   1,  26,  99,  24527.666,   51630,    7140
 81,   36,   4,  74,  69,   2,  24, 135,  20238.666,   43890,    2550
 82,   36,   4,  74,  69,   2,  26,  99,  18867.666,   44220,    4530
 83,   36,   3,  74,  69,   1,  26,  99,  19554.000,   40320,    5660
 84,   36,   3,  59,  65,   1,  24, 135,  21533.666,   46070,    4710
 85,   34,   3,  82,  67,   2,  26,  94,  19978.334,   33870,    5920
 86,   36,   3,  82,  67,   1,  24, 135,  24459.000,   58150,    9350
 87,   34,   3,  82,  67,   2,  24, 135,  22676.666,   45640,    6110
 88,   30,   3,  72,  69,   3,  26, 145,  19564.334,   36340,    4860
 89,   36,   4,  72,  71,   3,  26, 150,  21979.666,   45050,    4200
 90,   36,   4,  72,  69,   3,  26, 145,  21090.000,   46680,    4060
 91,   30,   4,  72,  69,   3,  26, 145,  18495.666,   37770,    8490
 92,   30,   3,  67,  69,   3,  24, 145,  24477.666,   51310,    7830
 93,   36,   3,  74,  69,   2,  24,  99,  23268.000,   54480,    8370
 94,   36,   3,  67,  69,   3,  24, 145,  22196.000,   55710,    3480
 95,   30,   3,  67,  69,   3,  24,  99,  21477.334,   60060,    3520
 96,   36,   3,  74,  71,   1,  24,  89,  21498.000,   39280,    6260
 97,   30,   3,  67,  69,   1,  24, 130,  20396.334,   43100,    2620
 98,   36,   3,  67,  69,   1,  24,  89,  21818.666,   40860,    4090
 99,   36,   3,  74,  69,   1,  24,  89,  20296.334,   41530,    3240
GENERATION: 78 Statistics:
Avg. fitness: 21768.5
Worst fitness: 16722.666 Worst_Best: 27960.0 Worst_Worst: 6210.0
Best fitness: 26187.334 Best_Best: 45080.0 Best_Worst: 7020.0

  0,   36,   3,  61,  67,   1,  26, 135,  19799.334,   49130,    5870
  1,   42,   3,  82,  71,   2,  26,  94,  20524.000,   31080,    7540
  2,   36,   3,  61,  71,   2,  26, 135,  18278.000,   31470,    5040
  3,   36,   3,  82,  71,   2,  26, 135,  23258.334,   42490,    6740
  4,   36,   3,  78,  71,   3,  28, 125,  20844.666,   51390,    4930
  5,   36,   3,  76,  69,   2,  24, 125,  20411.334,   37060,    5830
  6,   36,   3,  76,  69,   2,  24, 125,  23471.666,   49100,    6860
  7,   36,   3,  76,  69,   2,  24, 125,  22010.666,   41510,    6570
  8,   33,   3,  57,  69,   1,  26, 135,  22779.000,   59850,    5340
  9,   33,   2,  57,  69,   2,  26, 130,  17774.000,   37540,    6300
 10,   33,   3,  57,  69,   2,  26, 135,  21584.334,   40900,    6430
 11,   33,   2,  57,  69,   1,  26, 135,  22838.666,   41970,    8740
 12,   30,   3,  67,  69,   2,  24, 140,  20436.666,   42980,    4220
 13,   33,   2,  59,  67,   1,  26,  99,  19089.000,   43500,    1930
 14,   30,   2,  59,  67,   1,  26,  99,  19745.666,   63330,    5210
 15,   33,   2,  59,  67,   1,  26,  99,  23902.000,   50430,    5060
 16,   30,   3,  67,  69,   3,  24, 145,  20403.334,   38630,    5140
 17,   36,   2,  82,  65,   0,  24, 135,  21320.000,   44360,    6900
 18,   30,   2,  82,  65,   0,  24, 145,  18217.666,   30640,    6260
 19,   30,   3,  67,  69,   0,  24, 145,  21063.000,   37990,    6410
 20,   36,   3,  74,  73,   2,  28, 125,  21482.334,   47800,    6770
 21,   30,   3,  74,  69,   2,  26, 135,  24575.334,   49890,    5750
 22,   30,   3,  74,  69,   2,  26, 125,  21633.334,   42750,    8350
 23,   36,   3,  74,  69,   2,  26, 135,  21422.000,   37890,    6310
 24,   30,   3,  57,  71,   1,  24, 165,  21928.334,   39470,    3850
 25,   36,   3,  74,  69,   2,  24, 140,  23277.000,   46420,    5550
 26,   36,   3,  74,  69,   2,  24, 165,  23364.000,   42550,    6180
 27,   30,   3,  57,  71,   1,  24, 140,  22424.666,   57210,    4840
 28,   39,   3,  74,  69,   0,  28, 140,  22389.000,   73030,    2040
 29,   36,   3,  74,  67,   1,  24, 135,  21540.334,   44640,    6820
 30,   36,   3,  74,  67,   1,  24, 140,  18517.334,   41390,    5500
 31,   39,   3,  74,  69,   1,  24, 140,  23669.666,   54340,    7180
 32,   30,   3,  57,  69,   2,  22, 135,  22046.666,   44300,    5520
 33,   36,   4,  57,  69,   2,  24, 135,  20304.334,   39890,    2450
 34,   30,   3,  57,  69,   2,  24, 135,  23492.000,   44340,    5750
 35,   30,   3,  57,  69,   2,  24, 135,  22435.000,   47360,    8670
 36,   36,   3,  61,  69,   1,  22, 135,  23505.000,   51360,    4940
 37,   33,   3,  74,  69,   1,  24,  99,  23896.334,   52170,    6420
 38,   36,   3,  61,  69,   1,  24,  99,  22378.000,   54300,    7310
 39,   36,   3,  74,  69,   1,  24, 135,  21902.334,   42240,    7120
 40,   34,   3,  61,  67,   1,  24, 125,  21222.666,   53540,    3750
 41,   30,   3,  76,  67,   0,  24, 165,  22883.000,   41170,    6910
 42,   34,   3,  61,  67,   0,  24, 165,  17455.334,   52150,    3600
 43,   34,   3,  61,  67,   0,  24, 125,  22181.666,   49950,    8660
 44,   42,   2,  55,  69,   3,  26, 140,  19473.000,   45450,    4500
 45,   30,   3,  57,  69,   2,  24, 135,  22917.000,   47420,    6930
 46,   30,   3,  57,  69,   3,  26, 140,  21568.666,   43010,    5750
 47,   42,   2,  55,  69,   2,  24, 135,  19754.666,   46750,    5940
 48,   36,   3,  63,  69,   2,  24,  99,  21045.000,   35320,    7810
 49,   36,   2,  74,  73,   3,  28, 125,  17344.666,   38450,    3500
 50,   36,   2,  74,  73,   3,  28, 125,  19431.000,   37670,    5540
 51,   36,   3,  63,  73,   3,  28, 125,  23564.000,   47980,   12560
 52,   36,   2,  57,  71,   2,  24, 130,  21624.000,   41100,    6200
 53,   36,   3,  67,  67,   1,  24, 135,  23785.334,   46950,    6630
 54,   36,   3,  67,  67,   1,  24, 135,  20779.000,   40860,    4490
 55,   36,   2,  67,  67,   1,  24, 135,  18043.000,   40980,    3730
 56,   34,   3,  82,  67,   2,  24, 135,  22676.334,   45710,    5650
 57,   36,   3,  78,  69,   2,  28, 125,  23094.666,   45970,    8220
 58,   34,   3,  78,  69,   2,  24, 135,  23414.666,   48290,   14170
 59,   36,   3,  78,  67,   2,  24, 135,  22191.666,   43270,    5370
 60,   33,   3,  67,  71,   2,  24, 130,  21940.334,   34730,    5680
 61,   39,   2,  76,  65,   3,  22, 125,  20073.000,   45020,    5810
 62,   33,   3,  67,  71,   3,  22, 125,  22185.666,   44470,    4970
 63,   33,   3,  67,  71,   3,  22, 130,  20867.000,   42640,    3350
 64,   33,   2,  67,  69,   2,  24, 135,  20259.666,   37390,    5790
 65,   27,   3,  76,  67,   0,  24, 104,  21495.000,   46320,    6730
 66,   27,   3,  76,  69,   2,  24, 135,  22470.334,   45110,    7340
 67,   33,   3,  76,  67,   0,  24, 135,  22511.000,   43750,    7480
 68,   36,   2,  82,  65,   0,  26, 115,  19690.334,   44240,    6360
 69,   36,   3,  67,  69,   3,  24, 145,  24315.000,   51850,    4390
 70,   36,   3,  82,  65,   0,  26, 115,  21833.000,   51910,    7010
 71,   36,   3,  67,  69,   3,  26, 115,  21501.000,   43970,    5500
 72,   30,   3,  57,  67,   0,  24, 125,  21100.666,   50000,    7690
 73,   39,   3,  74,  67,   0,  24, 125,  22613.666,   51670,    7130
 74,   30,   3,  57,  67,   0,  24, 125,  21522.666,   37020,    6390
 75,   30,   3,  57,  67,   0,  24, 125,  22954.334,   40600,    9670
 76,   39,   2,  76,  65,   3,  22,  94,  16985.000,   34560,    7240
 77,   36,   3,  61,  67,   1,  26, 135,  23440.666,   45260,    7980
 78,   39,   2,  61,  67,   3,  22,  94,  14271.000,   27120,    5110
 79,   39,   2,  76,  67,   1,  26, 135,  18181.334,   33670,    5300
 80,   39,   3,  69,  65,   1,  26, 130,  20516.666,   43840,    5630
 81,   36,   3,  74,  67,   0,  24, 125,  21384.334,   39390,    5130
 82,   36,   3,  74,  67,   0,  24, 130,  24177.666,   59320,    8770
 83,   39,   3,  69,  67,   0,  26, 130,  22040.666,   38760,    7250
 84,   36,   3,  69,  67,   1,  22,  94,  23078.334,   51980,    6250
 85,   39,   3,  55,  69,   2,  26, 135,  20913.666,   45220,    3120
 86,   36,   3,  69,  67,   2,  26,  94,  22848.000,   44980,    6420
 87,   39,   3,  55,  69,   2,  26,  94,  19395.000,   45500,    2420
 88,   39,   3,  74,  71,   2,  26, 104,  26734.000,   48280,    6110
 89,   34,   3,  61,  71,   1,  24, 125,  20467.666,   38430,    6240
 90,   39,   3,  61,  71,   2,  26, 104,  23843.666,   49230,    9030
 91,   39,   3,  61,  71,   1,  24, 125,  22610.666,   45840,    4570
 92,   36,   3,  57,  67,   1,  24, 135,  20390.666,   45040,    8680
 93,   36,   4,  72,  69,   3,  26, 150,  19241.000,   39160,    5790
 94,   36,   4,  57,  67,   1,  24, 135,  18540.334,   37800,    5730
 95,   36,   4,  72,  69,   3,  24, 135,  21638.666,   47490,    2880
 96,   33,   3,  65,  65,   1,  24, 135,  19361.334,   34620,    6280
 97,   36,   3,  69,  69,   1,  24,  89,  18695.000,   31140,    6220
 98,   33,   3,  65,  65,   1,  24,  89,  21171.334,   36840,    5590
 99,   36,   3,  69,  69,   1,  24, 135,  23761.334,   47010,    7840
GENERATION: 79 Statistics:
Avg. fitness: 21394.045
Worst fitness: 14271.0 Worst_Best: 27120.0 Worst_Worst: 5110.0
Best fitness: 26734.0 Best_Best: 48280.0 Best_Worst: 6110.0

  0,   39,   3,  74,  71,   2,  26, 104,  17269.666,   36930,    3900
  1,   30,   3,  74,  69,   2,  26, 135,  25913.666,   51700,    7110
  2,   39,   3,  74,  69,   2,  26, 104,  21452.334,   47260,    5990
  3,   30,   3,  74,  69,   2,  26, 104,  22866.000,   45040,    4060
  4,   36,   2,  69,  67,   3,  24, 145,  17608.334,   40360,    3980
  5,   36,   3,  74,  67,   0,  24, 130,  21304.334,   32210,    6410
  6,   36,   3,  74,  67,   0,  24, 145,  21863.334,   50140,    5060
  7,   36,   3,  74,  67,   3,  24, 145,  21093.334,   51040,    6220
  8,   33,   2,  59,  69,   1,  24,  99,  19014.334,   30410,    5660
  9,   33,   3,  74,  69,   1,  24,  99,  22752.666,   47790,    7080
 10,   33,   2,  59,  69,   1,  24,  99,  21325.334,   39080,    7210
 11,   33,   3,  74,  69,   1,  24,  99,  23441.334,   39330,    7270
 12,   39,   3,  61,  71,   2,  26, 104,  20124.666,   43760,    3030
 13,   36,   3,  67,  67,   1,  26, 130,  22776.000,   40010,    9560
 14,   39,   3,  61,  67,   1,  26, 104,  21088.666,   40730,    6320
 15,   39,   3,  67,  71,   2,  26, 104,  22642.666,   40160,    7610
 16,   36,   3,  69,  69,   1,  24, 135,  26183.334,   56300,    7680
 17,   39,   3,  74,  69,   1,  24, 140,  21609.334,   35190,    7250
 18,   36,   3,  74,  69,   1,  24, 135,  20392.000,   45250,    7700
 19,   39,   3,  74,  69,   1,  24, 135,  18941.334,   33570,    7040
 20,   36,   3,  63,  73,   3,  28, 125,  21046.666,   43430,    6180
 21,   36,   3,  61,  69,   1,  22, 135,  24703.334,   46510,    2690
 22,   36,   3,  63,  69,   1,  22, 125,  21827.334,   53070,    3880
 23,   36,   3,  61,  69,   1,  22, 135,  20647.334,   42690,    7850
 24,   30,   3,  57,  69,   2,  24, 135,  21808.666,   51400,    4920
 25,   36,   3,  76,  69,   2,  24, 125,  25932.334,   50890,    7380
 26,   30,   3,  57,  69,   2,  24, 125,  22012.334,   45730,    7930
 27,   30,   3,  57,  69,   2,  24, 135,  26745.666,   56210,    7890
 28,   36,   3,  61,  67,   1,  26, 135,  23592.666,   46600,    5010
 29,   31,   3,  76,  69,   2,  24, 135,  21071.666,   47710,    2440
 30,   36,   3,  76,  67,   1,  26, 135,  20592.666,   38290,    6680
 31,   31,   3,  76,  69,   2,  24, 135,  26886.334,   52080,    7950
 32,   33,   3,  72,  69,   2,  24, 170,  22883.666,   37910,    8050
 33,   36,   3,  74,  69,   2,  24, 140,  20844.334,   40900,    6220
 34,   33,   3,  74,  69,   2,  24, 170,  26935.000,   53950,    9370
 35,   36,   3,  74,  69,   2,  24, 140,  26183.000,   56400,    9230
 36,   36,   3,  82,  71,   2,  26, 135,  20681.666,   38200,    7220
 37,   36,   3,  78,  69,   2,  28, 125,  23487.666,   86810,    7890
 38,   36,   3,  82,  71,   2,  26, 135,  26388.334,   40930,   14240
 39,   36,   3,  78,  69,   2,  26, 135,  21699.666,   66930,    3690
 40,   36,   3,  69,  67,   1,  22,  94,  19889.666,   34080,    3110
 41,   30,   4,  57,  67,   0,  24, 130,  20673.334,   44560,    3160
 42,   36,   3,  69,  67,   0,  24, 130,  19824.334,   43550,    1410
 43,   30,   4,  57,  67,   0,  22,  94,  18608.666,   51590,    3930
 44,   33,   3,  55,  71,   2,  24, 135,  19356.666,   40320,    3920
 45,   30,   3,  76,  67,   0,  24, 165,  22261.000,   35290,    7730
 46,   33,   3,  55,  67,   0,  24, 135,  23046.000,   43360,    7720
 47,   30,   3,  76,  71,   2,  24, 135,  20373.666,   46440,    4250
 48,   36,   3,  69,  67,   2,  26,  94,  22974.666,   69080,    6020
 49,   33,   2,  57,  69,   1,  26, 135,  17754.000,   45260,    5730
 50,   36,   3,  57,  69,   2,  26,  94,  23664.000,   50020,    5320
 51,   36,   3,  69,  67,   2,  26, 135,  22466.666,   52750,    7040
 52,   30,   3,  55,  69,   1,  26, 130,  21593.000,   38580,    4910
 53,   34,   3,  82,  67,   2,  24, 135,  21552.000,   39990,    5680
 54,   34,   3,  55,  69,   1,  26, 130,  19984.000,   36860,    6630
 55,   34,   3,  82,  67,   2,  26, 130,  23249.000,   44310,    7270
 56,   39,   3,  72,  67,   1,  24, 125,  21803.000,   41470,    4920
 57,   39,   3,  61,  71,   1,  24, 125,  24156.000,   50070,    2660
 58,   39,   3,  61,  71,   1,  24, 125,  21803.334,   49260,    6980
 59,   39,   3,  61,  71,   1,  24, 125,  22002.334,   62050,    4820
 60,   33,   3,  76,  65,   0,  24, 135,  21300.000,   48820,    6660
 61,   27,   3,  76,  69,   2,  24, 135,  24679.000,   46930,    9540
 62,   27,   3,  76,  65,   0,  24, 135,  22679.334,   62400,    4690
 63,   33,   3,  76,  69,   2,  24, 135,  23848.000,   53030,    4660
 64,   30,   3,  57,  69,   2,  24, 130,  19488.666,   33150,    7900
 65,   30,   3,  57,  71,   1,  24, 140,  19255.334,   34110,    4830
 66,   30,   3,  57,  69,   2,  24, 130,  21953.334,   66480,    3110
 67,   30,   3,  57,  69,   2,  24, 130,  24283.334,   37100,    8130
 68,   39,   3,  74,  69,   0,  28, 140,  21923.000,   41500,    7560
 69,   36,   3,  61,  69,   1,  24,  99,  24608.000,   53760,    6400
 70,   39,   3,  61,  69,   1,  24, 140,  25598.666,   81070,    5360
 71,   36,   3,  61,  69,   0,  28, 140,  24799.000,   55880,    7350
 72,   30,   3,  78,  67,   2,  22, 135,  20883.334,   40670,    4950
 73,   36,   3,  67,  73,   4,  22, 125,  16154.333,   32810,    5060
 74,   30,   3,  78,  73,   4,  22, 135,  17674.666,   51070,    5190
 75,   30,   3,  67,  73,   4,  22, 135,  17005.666,   43080,    5090
 76,   34,   3,  61,  67,   0,  26, 125,  23593.334,   53380,    7810
 77,   30,   3,  57,  69,   2,  22, 140,  21820.000,   39160,    5390
 78,   34,   3,  61,  67,   2,  22, 125,  25262.666,   56670,    6520
 79,   34,   3,  57,  69,   2,  26, 125,  24285.666,   40480,    4580
 80,   39,   4,  71,  69,   0,  26, 130,  22747.666,   37760,    3240
 81,   36,   3,  76,  69,   2,  24, 125,  21340.666,   57250,    4690
 82,   39,   4,  71,  69,   2,  26, 130,  21439.666,   54540,    6550
 83,   39,   4,  71,  69,   2,  26, 130,  19183.666,   36540,    3510
 84,   33,   4,  67,  71,   2,  24, 130,  21415.666,   40030,    4310
 85,   30,   3,  57,  71,   1,  24, 165,  21656.666,   48820,    7250
 86,   30,   3,  67,  71,   2,  24, 130,  23963.334,   46770,    6440
 87,   33,   3,  57,  71,   1,  24, 130,  22257.334,   53570,    3110
 88,   36,   3,  74,  69,   1,  24, 135,  20407.334,   45010,    4410
 89,   36,   3,  82,  65,   0,  26, 115,  22775.666,   44130,    6060
 90,   36,   3,  82,  65,   1,  24, 135,  22502.000,   49620,    5960
 91,   36,   3,  82,  69,   1,  24, 135,  25800.334,   47110,    6640
 92,   36,   4,  72,  69,   3,  24, 135,  17329.000,   43380,    4260
 93,   30,   3,  74,  69,   2,  26, 125,  24941.666,   70620,    2770
 94,   36,   4,  72,  69,   2,  24, 135,  21078.000,   42560,    4660
 95,   30,   3,  74,  69,   3,  24, 135,  21628.000,   33130,    8780
 96,   36,   2,  57,  73,   2,  24, 125,  16833.334,   32470,    5320
 97,   33,   3,  57,  69,   2,  26, 135,  25678.666,   69770,    7780
 98,   36,   3,  57,  69,   2,  26, 125,  22850.334,   40240,    3110
 99,   36,   2,  57,  69,   2,  24, 125,  20408.334,   34810,    7650
GENERATION: 80 Statistics:
Avg. fitness: 22000.01
Worst fitness: 16154.333 Worst_Best: 32810.0 Worst_Worst: 5060.0
Best fitness: 26935.0 Best_Best: 53950.0 Best_Worst: 9370.0

  0,   33,   3,  74,  69,   2,  24, 170,  23629.666,   36400,    7140
  1,   31,   3,  76,  69,   2,  24, 135,  22604.334,   44120,    6340
  2,   33,   3,  76,  69,   2,  24, 170,  20470.000,   47430,    4990
  3,   31,   3,  74,  69,   2,  24, 170,  22156.334,   51490,    7010
  4,   30,   3,  57,  69,   2,  24, 135,  25294.666,   46150,    7970
  5,   36,   3,  82,  71,   2,  24, 145,  21373.000,   58150,    3430
  6,   30,   3,  57,  69,   2,  24, 145,  23598.334,   43860,    7010
  7,   30,   3,  82,  71,   2,  24, 145,  24512.334,   57710,    5490
  8,   36,   3,  69,  69,   1,  24, 135,  23952.000,   51320,    4950
  9,   36,   3,  76,  69,   2,  22, 140,  24207.000,   46970,    7270
 10,   36,   3,  69,  69,   2,  22, 140,  21072.334,   50470,    4280
 11,   36,   3,  76,  69,   2,  22, 135,  25080.000,   40410,    5670
 12,   36,   3,  78,  69,   2,  24, 125,  23637.334,   48910,    9360
 13,   30,   3,  74,  71,   3,  26, 135,  20505.000,   48390,    4540
 14,   30,   3,  74,  71,   3,  24, 125,  20231.666,   35270,    6670
 15,   36,   3,  74,  71,   3,  24, 125,  22120.666,   36280,    5570
 16,   36,   3,  82,  69,   1,  24, 135,  19956.000,   37720,    5940
 17,   33,   3,  57,  69,   2,  26, 130,  21570.666,   36300,    7550
 18,   33,   3,  57,  69,   1,  24, 135,  22062.000,   62700,    5750
 19,   36,   3,  82,  69,   2,  24, 135,  25108.666,   51470,    9690
 20,   39,   2,  61,  69,   2,  24, 140,  18935.666,   39160,    7070
 21,   34,   3,  61,  67,   2,  22, 125,  20811.000,   42500,    7980
 22,   39,   2,  61,  67,   2,  24, 140,  19040.334,   39480,    4530
 23,   39,   2,  61,  67,   2,  22, 125,  20064.334,   32000,    8720
 24,   27,   3,  74,  69,   2,  24, 125,  23540.666,   39510,    7970
 25,   36,   3,  61,  69,   1,  28, 140,  24535.334,   49960,    3980
 26,   27,   3,  61,  69,   1,  28, 140,  23711.666,   56240,    8070
 27,   27,   3,  74,  69,   1,  24, 125,  21738.334,   43570,    4800
 28,   36,   3,  61,  67,   1,  24, 135,  24075.666,   54430,    3760
 29,   30,   3,  76,  69,   2,  22, 130,  24848.666,   42890,    6950
 30,   36,   3,  76,  69,   2,  22, 130,  23216.666,   49890,    7960
 31,   36,   3,  76,  67,   1,  24, 135,  23018.666,   48700,    6500
 32,   36,   3,  61,  69,   1,  24,  99,  20954.666,   42790,    5950
 33,   34,   3,  57,  73,   1,  26, 125,  20569.666,   36520,    6710
 34,   36,   3,  61,  69,   1,  26, 125,  21056.000,   67190,    5540
 35,   36,   3,  57,  73,   1,  24,  99,  24274.000,   44230,    7900
 36,   30,   3,  57,  69,   2,  24, 130,  23960.000,   49300,    5020
 37,   42,   3,  59,  71,   1,  24, 125,  18427.666,   49590,    5570
 38,   42,   3,  59,  71,   2,  24, 130,  20416.334,   39260,    7000
